UT (Unique WOS ID),Publication Year,topic_bertopic,topic_lda,topic_nmf,topic_kmeans
WOS:001595093200001,2026,-1,52,40,49
WOS:001321644800001,2025,1,77,4,51
WOS:000885240600001,2023,53,52,61,53
WOS:001489455800001,2025,1,38,4,77
WOS:001455733200001,2025,19,52,71,74
WOS:001267876900001,2024,49,38,69,53
WOS:000980658300001,2023,73,77,64,56
WOS:000740932500001,2022,53,38,61,53
WOS:001067894400001,2023,73,77,60,65
WOS:000562105300005,2020,36,77,31,10
WOS:001189600800001,2024,39,77,65,3
WOS:001068367000005,2023,-1,77,67,55
WOS:000780249000001,2023,8,77,2,21
WOS:000666624300001,2021,62,77,67,55
WOS:000769752500001,2022,7,38,60,39
WOS:000753344000001,2021,70,77,67,55
WOS:000549092500001,2021,67,52,6,22
WOS:000533850900001,2020,-1,77,65,55
WOS:000500363000003,2020,22,52,73,0
WOS:001085849600005,2023,20,77,44,55
WOS:001187495500001,2025,50,52,53,42
WOS:001160718000001,2024,69,77,74,61
WOS:000817081100026,2022,98,77,63,65
WOS:000679526800001,2023,100,77,67,55
WOS:000903972700001,2023,-1,77,65,2
WOS:000782160400011,2022,20,77,44,55
WOS:001046417900006,2023,-1,77,73,32
WOS:000840033600001,2024,-1,77,53,3
WOS:001027314100001,2024,69,77,66,21
WOS:000877269400001,2024,-1,77,3,46
WOS:001142331600001,2024,50,52,76,42
WOS:001290555500006,2022,94,23,50,0
WOS:000518647700001,2020,92,23,59,73
WOS:001641195500001,2025,19,38,3,46
WOS:001573949500001,2025,1,38,4,77
WOS:000571543500039,2020,1,77,4,77
WOS:000559009000001,2020,12,52,5,36
WOS:000855306000001,2023,49,77,65,55
WOS:000521331600003,2020,-1,38,77,33
WOS:001482606100001,2026,-1,52,4,40
WOS:000665124400001,2021,53,38,61,53
WOS:000652886600001,2021,1,38,64,77
WOS:001369771500001,2025,100,77,67,55
WOS:001276172500001,2024,1,52,61,77
WOS:000911103100001,2023,2,23,52,25
WOS:000658057200001,2022,1,52,4,43
WOS:000798145200001,2022,43,77,55,34
WOS:001440917900001,2025,-1,52,64,59
WOS:000780341800001,2022,76,77,67,55
WOS:000723310400001,2023,5,77,15,1
WOS:001551602700001,2025,1,52,4,43
WOS:000687831300009,2021,62,52,4,43
WOS:001117597200006,2022,8,77,2,51
WOS:000572050900009,2020,-1,38,54,65
WOS:001515613300005,2025,1,38,4,11
WOS:000598334600004,2020,2,52,6,22
WOS:000549905500001,2020,77,38,77,6
WOS:001329214800001,2024,22,77,62,32
WOS:001169682000001,2024,-1,77,72,3
WOS:000889906500001,2023,-1,77,73,55
WOS:000695438200010,2021,35,77,66,13
WOS:000647586800013,2021,14,77,71,0
WOS:001361441400001,2025,0,23,60,45
WOS:001563538700001,2025,0,23,8,5
WOS:001152305700001,2024,0,23,60,5
WOS:001071777900001,2023,0,23,8,45
WOS:000773654500001,2022,0,23,12,5
WOS:000706981700001,2021,-1,52,63,0
WOS:000957964200001,2024,90,23,76,5
WOS:001484659400001,2025,13,38,70,73
WOS:001400368900003,2025,0,23,78,45
WOS:000632977200001,2022,0,23,13,31
WOS:001123994200001,2023,-1,52,10,59
WOS:001010236400001,2023,10,23,22,9
WOS:000896726400001,2023,10,23,22,9
WOS:000607295100010,2020,74,23,8,31
WOS:000526062800025,2020,-1,23,23,45
WOS:000721104800013,2021,37,38,25,56
WOS:000583926400003,2020,0,23,60,5
WOS:001582300300001,2025,0,23,8,45
WOS:000569899700001,2021,3,77,2,30
WOS:001052246200004,2021,0,23,59,5
WOS:001293940600001,2024,0,23,71,5
WOS:000895970400002,2022,0,23,8,45
WOS:000822077600001,2022,11,52,54,18
WOS:001451845200007,2025,19,38,29,29
WOS:000524476000004,2020,0,23,41,5
WOS:000522458700297,2020,0,23,69,45
WOS:001426653700001,2025,14,52,71,48
WOS:001658697200010,2025,0,23,60,5
WOS:001251104400001,2024,90,23,39,31
WOS:000588330300012,2020,0,23,76,45
WOS:001526264700001,2025,61,38,61,48
WOS:001201933100001,2024,23,52,6,7
WOS:001513052600001,2025,12,38,77,65
WOS:000625757800084,2021,4,38,3,46
WOS:001576735200006,2024,-1,38,49,40
WOS:000515463500001,2021,47,52,77,49
WOS:001392439000004,2024,52,52,72,19
WOS:000533453400001,2020,17,52,26,78
WOS:000577127900010,2020,98,77,61,1
WOS:000869473900010,2022,12,38,5,36
WOS:001537282000001,2026,84,52,47,26
WOS:001220181200001,2024,41,52,54,20
WOS:000949208000001,2023,80,52,43,23
WOS:000526035800008,2020,30,52,19,24
WOS:001154901600001,2025,6,52,43,23
WOS:000969912900001,2023,-1,52,45,40
WOS:000712044100015,2021,59,38,3,46
WOS:001632298300001,2025,41,52,54,20
WOS:000584380400030,2020,78,52,38,62
WOS:000514098800001,2020,28,23,7,57
WOS:001247073600001,2024,14,78,71,57
WOS:001117553200001,2024,61,52,46,48
WOS:001068301800001,2023,50,52,67,42
WOS:000675577100005,2021,10,23,22,9
WOS:000851110900001,2022,6,52,43,79
WOS:000672163000035,2021,101,52,25,14
WOS:000509323200001,2020,-1,38,52,29
WOS:001467119900001,2026,62,52,43,62
WOS:001097893800001,2024,72,52,73,58
WOS:000642595600085,2021,52,77,72,46
WOS:000612087800003,2021,-1,23,60,45
WOS:001001297800004,2023,6,52,43,23
WOS:000685699100001,2021,2,77,6,22
WOS:001137970900001,2024,66,77,67,58
WOS:000770996300006,2022,10,23,22,9
WOS:000553973000001,2020,9,77,78,3
WOS:000721355700009,2021,56,38,45,71
WOS:001232199100001,2024,6,52,43,23
WOS:000930810400001,2023,-1,38,56,57
WOS:001272969600040,2024,17,52,26,78
WOS:001402534800003,2024,21,52,22,72
WOS:000600676300010,2021,50,52,79,42
WOS:001335816400001,2025,30,52,19,24
WOS:000514033400001,2020,9,52,25,14
WOS:000788417100002,2022,43,77,55,34
WOS:000685548800001,2022,15,38,63,58
WOS:001483476700001,2025,44,77,61,15
WOS:000508795100001,2021,59,77,62,2
WOS:001159875600002,2024,-1,77,3,17
WOS:000673679400001,2022,4,77,3,17
WOS:000680842500002,2021,40,38,66,40
WOS:001379171400001,2026,38,77,57,54
WOS:000720673100001,2022,4,77,63,17
WOS:000667896900001,2021,56,77,3,71
WOS:000507808800001,2020,62,52,45,65
WOS:000675254400010,2021,20,77,44,69
WOS:000697559800002,2021,2,52,6,26
WOS:001320865300001,2025,-1,77,62,10
WOS:000853500400001,2023,54,77,75,55
WOS:000655619000002,2021,20,77,44,69
WOS:000895505800001,2024,4,52,3,17
WOS:001553592400005,2024,36,77,31,10
WOS:000696247600005,2021,36,77,31,10
WOS:000608782600001,2021,4,38,78,46
WOS:001397244000024,2024,20,77,44,69
WOS:000953608300001,2024,-1,52,6,50
WOS:000576108400001,2020,5,77,69,65
WOS:000572397000001,2022,34,38,67,71
WOS:000620088700001,2022,38,77,57,65
WOS:001435635600001,2025,-1,77,72,2
WOS:000697931500001,2022,51,77,74,38
WOS:000850651700001,2023,51,77,74,32
WOS:001108702400007,2023,5,77,61,1
WOS:001073526400001,2023,24,77,35,52
WOS:000856353000001,2022,9,38,53,3
WOS:001317468700001,2024,-1,77,42,65
WOS:001344451900001,2024,47,77,67,55
WOS:001181678900017,2023,-1,77,49,15
WOS:000537189200008,2020,42,52,63,22
WOS:001470419200004,2023,64,77,31,10
WOS:000656629800003,2021,44,77,61,15
WOS:000917869100001,2023,88,77,56,65
WOS:000790644900001,2023,4,77,3,17
WOS:000634494700001,2021,14,38,71,65
WOS:001499320300001,2025,48,77,21,30
WOS:001216895700001,2024,88,38,65,58
WOS:001590770400001,2025,35,77,66,13
WOS:001514596200001,2025,67,52,74,24
WOS:001528268700005,2024,4,38,3,46
WOS:001044113400001,2023,59,38,3,46
WOS:001262752400001,2024,9,77,53,65
WOS:000749555900001,2022,36,77,65,10
WOS:000691104600001,2022,5,77,15,1
WOS:000660891200057,2021,-1,77,3,17
WOS:000596851800006,2020,34,77,67,29
WOS:000771207400014,2022,98,77,69,65
WOS:000569046600004,2020,46,77,3,17
WOS:001405156100001,2025,48,77,53,21
WOS:001328556500001,2025,-1,77,73,55
WOS:001233821600001,2024,-1,77,74,55
WOS:001195000800001,2025,12,38,74,39
WOS:000546367600005,2020,35,77,66,13
WOS:001610434700001,2025,20,77,44,69
WOS:001350822200001,2024,-1,77,74,52
WOS:001070361300001,2024,59,77,74,17
WOS:000796229200001,2023,70,77,67,55
WOS:000592866200001,2021,-1,77,2,51
WOS:001544729800001,2025,56,38,74,71
WOS:001328333900001,2024,32,77,73,14
WOS:000555964000001,2021,6,52,43,23
WOS:001520839000001,2026,-1,77,65,55
WOS:000532483500023,2020,44,77,61,15
WOS:000747121800004,2022,-1,77,67,55
WOS:001159159100001,2024,5,77,15,1
WOS:000523930900001,2021,4,38,3,17
WOS:000544660200021,2020,71,77,1,21
WOS:000853210900008,2022,-1,77,67,65
WOS:001000995100001,2024,59,77,3,17
WOS:000740349500001,2022,61,77,74,48
WOS:000612975700001,2022,52,77,72,55
WOS:000510956200018,2020,-1,77,60,65
WOS:000524740600005,2020,103,77,74,35
WOS:000695402300004,2022,20,77,44,55
WOS:000754383500017,2022,83,77,64,21
WOS:000577446500006,2020,21,52,18,72
WOS:001007878100001,2023,14,38,71,77
WOS:000612172000003,2020,0,23,60,45
WOS:000945831800001,2023,-1,23,58,45
WOS:001580350000001,2025,-1,38,69,11
WOS:000648797500001,2021,-1,52,4,43
WOS:001049159200001,2023,-1,38,61,35
WOS:000518867200003,2020,50,52,68,42
WOS:001102704900001,2023,12,38,5,36
WOS:001390354300001,2025,74,23,20,37
WOS:000767074000001,2023,14,38,71,40
WOS:001099617100003,2023,53,38,64,53
WOS:001284826700001,2024,8,77,60,65
WOS:000665609500001,2021,0,23,60,5
WOS:001419790100001,2025,0,23,60,45
WOS:000620650400002,2021,0,23,58,45
WOS:000554926600026,2020,0,23,8,5
WOS:001396027000001,2024,0,23,60,5
WOS:000796808100002,2022,0,23,12,5
WOS:000907773400024,2023,-1,77,63,35
WOS:000736968700007,2022,14,52,68,47
WOS:001221798700001,2024,11,23,13,18
WOS:000621695200001,2021,-1,23,13,31
WOS:001287297000001,2024,0,23,8,5
WOS:000669845600001,2021,-1,38,50,0
WOS:001510503900001,2025,0,23,66,5
WOS:000849160900003,2022,-1,23,39,45
WOS:000828088900007,2022,0,23,69,45
WOS:000756004000001,2021,0,23,58,31
WOS:001436536500001,2025,0,23,40,5
WOS:001379553500001,2025,0,23,8,45
WOS:000612310700040,2021,74,52,47,37
WOS:000578346500002,2021,11,23,13,31
WOS:001368587400001,2025,41,52,54,20
WOS:000863063600004,2022,0,23,22,5
WOS:001286647500016,2022,-1,52,59,58
WOS:000655569200006,2021,0,23,12,5
WOS:001142576100001,2024,0,23,12,5
WOS:001094154300001,2023,0,23,60,5
WOS:000550586500002,2020,68,38,8,37
WOS:001591716400001,2025,0,23,69,45
WOS:000534214000013,2020,0,23,60,45
WOS:001461357600001,2025,0,23,39,45
WOS:001237849400001,2024,0,23,59,45
WOS:000697689800006,2021,53,38,61,53
WOS:000683547000001,2021,11,77,50,0
WOS:001195222300004,2023,0,23,12,5
WOS:001191963900001,2024,0,23,60,45
WOS:000738974700001,2022,47,52,8,0
WOS:000629312300001,2021,0,23,60,5
WOS:000906001000001,2023,-1,23,50,0
WOS:000560526100001,2020,0,23,8,5
WOS:000570226800024,2020,25,23,58,12
WOS:001589121900017,2025,27,23,45,45
WOS:001434409800001,2025,0,23,60,45
WOS:001137524500001,2024,-1,52,54,0
WOS:000857577600001,2022,0,23,39,5
WOS:000858411900001,2023,0,23,12,45
WOS:000677487600005,2021,-1,23,58,45
WOS:001454766000001,2025,-1,23,58,5
WOS:001286074400001,2024,-1,38,61,57
WOS:000871491600001,2022,0,23,12,5
WOS:000742761700001,2022,0,23,69,53
WOS:001447121700023,2025,-1,23,58,45
WOS:000679624900001,2021,0,23,12,5
WOS:000527577700001,2022,0,23,8,45
WOS:000784297900002,2022,0,23,60,5
WOS:000642313100001,2021,0,23,12,5
WOS:001165036100001,2024,0,23,59,45
WOS:000684340500007,2021,0,23,12,5
WOS:000711803600012,2021,-1,23,58,45
WOS:000536118100001,2020,0,23,22,5
WOS:001181466800007,2024,90,23,8,45
WOS:001129304400001,2024,0,23,12,5
WOS:000963444400001,2023,0,23,60,5
WOS:000635134900005,2021,0,23,58,5
WOS:000672529300014,2021,-1,23,58,5
WOS:000505117100001,2020,0,23,76,5
WOS:001412766800001,2025,-1,23,60,45
WOS:001104927600001,2024,63,52,40,49
WOS:001146274500003,2024,28,78,7,57
WOS:001043748300001,2023,0,23,12,5
WOS:001584005900001,2025,90,23,60,5
WOS:001407951500001,2025,16,38,23,58
WOS:000612928900004,2021,60,23,69,53
WOS:000695849100008,2020,54,77,75,55
WOS:001490602500002,2025,14,52,71,7
WOS:000675010600001,2021,39,52,43,56
WOS:000525163500001,2020,63,52,40,49
WOS:001621423200022,2023,0,23,60,5
WOS:000701954500001,2022,0,23,8,45
WOS:001305462200039,2024,11,23,60,31
WOS:001221515700003,2024,0,52,39,25
WOS:000526059200008,2020,0,23,60,5
WOS:001165731700001,2024,10,23,22,9
WOS:000996069000001,2023,0,23,8,5
WOS:000885363600001,2023,0,23,60,5
WOS:000651603900006,2021,0,23,60,45
WOS:001353586400046,2024,6,52,72,19
WOS:000600644200051,2020,68,38,61,37
WOS:000593176600003,2020,-1,38,73,6
WOS:000791825700035,2022,35,52,66,13
WOS:001214093900001,2024,77,38,32,6
WOS:000575137000008,2020,19,38,61,29
WOS:001182337200001,2024,1,77,4,77
WOS:000955310900001,2023,28,52,7,57
WOS:000819660900001,2022,83,52,79,40
WOS:001008328700001,2024,-1,38,73,2
WOS:000714530900001,2023,72,52,73,46
WOS:001099977300001,2023,6,52,52,16
WOS:001483970900001,2025,1,38,4,77
WOS:001297541200001,2024,1,52,4,77
WOS:000641334500001,2022,40,52,61,40
WOS:000561908500001,2020,-1,38,50,37
WOS:001037073800001,2023,102,77,70,65
WOS:001186725000001,2024,30,52,61,0
WOS:000810268700001,2022,14,52,71,77
WOS:000705493900008,2021,-1,52,70,37
WOS:001457518400001,2024,32,77,66,65
WOS:001016319000001,2023,80,77,64,71
WOS:001335070800001,2024,50,52,4,42
WOS:000691870800006,2021,64,77,65,10
WOS:000689697200001,2022,52,52,72,19
WOS:001288635600020,2023,1,38,4,64
WOS:000920805800001,2024,76,77,67,55
WOS:000544395300001,2022,83,38,4,77
WOS:001300533700001,2024,-1,38,61,15
WOS:001592612900001,2025,1,38,4,77
WOS:000954452200023,2023,81,38,73,37
WOS:001625300900001,2025,25,38,58,12
WOS:000898041900001,2024,-1,77,67,65
WOS:000548170500006,2020,-1,77,49,56
WOS:000924385200001,2023,68,77,61,6
WOS:001477126800001,2025,-1,77,55,34
WOS:001035139900001,2023,0,23,59,0
WOS:000925233100001,2023,-1,77,73,0
WOS:000626779200001,2021,53,38,61,53
WOS:000564307400004,2020,0,23,60,45
WOS:001416350900024,2025,77,38,32,6
WOS:000591588800009,2020,14,38,71,77
WOS:000687320100024,2021,-1,23,13,31
WOS:001048051300005,2023,1,38,4,11
WOS:000963157700001,2024,73,52,67,0
WOS:001042043900039,2023,44,77,60,65
WOS:001033995800001,2022,2,52,52,50
WOS:000597951200001,2020,68,52,6,22
WOS:000565879800017,2020,50,52,68,72
WOS:000777119600004,2022,12,38,5,36
WOS:001444760600002,2025,73,77,77,51
WOS:000844069000005,2022,83,38,4,40
WOS:000843392200016,2022,15,38,63,66
WOS:000828195700001,2023,-1,38,51,1
WOS:000788821300004,2022,-1,77,73,1
WOS:001439225200001,2025,3,77,77,61
WOS:001217625600033,2024,-1,52,17,50
WOS:000934877600010,2023,48,77,37,51
WOS:001051774400001,2023,7,77,62,68
WOS:001386353000001,2025,-1,77,61,53
WOS:000893065100004,2022,101,38,61,79
WOS:001596708100008,2025,-1,77,4,0
WOS:001530379100002,2025,1,38,4,77
WOS:001056049400001,2023,7,77,56,68
WOS:000620632900001,2021,1,38,4,11
WOS:000868972500001,2023,14,52,71,62
WOS:001234734900003,2024,92,38,70,73
WOS:001004417200007,2023,98,38,63,66
WOS:001062428100004,2022,-1,52,39,25
WOS:000715309300001,2022,7,38,72,39
WOS:000702746200001,2020,-1,38,61,53
WOS:000624357500006,2021,10,38,69,53
WOS:001556177900002,2025,77,38,3,44
WOS:001279420200001,2024,64,77,53,3
WOS:001174217600001,2024,35,77,66,13
WOS:001018096100001,2023,1,38,4,11
WOS:000765208800001,2023,7,52,6,39
WOS:001275807900001,2024,103,77,71,51
WOS:000847779900001,2023,-1,52,55,40
WOS:001059520300001,2023,25,52,58,12
WOS:001533269100001,2026,61,77,46,48
WOS:001411772400001,2025,-1,52,76,41
WOS:001321653200001,2025,-1,77,3,17
WOS:000513405100001,2021,-1,77,73,2
WOS:000992079500001,2024,-1,77,62,51
WOS:000876533800004,2023,50,52,4,42
WOS:000535256700001,2020,30,52,19,24
WOS:001556177900004,2025,-1,38,3,44
WOS:001637081000001,2026,17,52,56,27
WOS:001632102700001,2026,-1,38,19,24
WOS:000813306400001,2022,60,23,69,53
WOS:000636195800001,2021,82,52,6,22
WOS:001418249900001,2024,6,77,67,0
WOS:001567097200001,2025,-1,52,73,62
WOS:001632145900007,2025,59,77,3,2
WOS:001416815600001,2025,-1,38,3,46
WOS:000685780000001,2022,48,77,1,2
WOS:000749894500001,2022,30,52,67,0
WOS:000962558400001,2024,59,77,73,17
WOS:001600940600001,2025,16,38,55,58
WOS:001027375300001,2021,7,52,19,39
WOS:000655255900001,2021,6,52,25,14
WOS:000847241700001,2022,48,77,44,55
WOS:001079730200036,2023,26,52,72,8
WOS:000626244700001,2022,4,77,73,46
WOS:000636467000043,2021,50,52,50,42
WOS:000873595100001,2022,71,77,1,2
WOS:000884167600001,2022,95,77,74,51
WOS:000835466400001,2023,-1,77,65,3
WOS:000586020800007,2020,24,77,35,52
WOS:000538199700014,2020,33,52,74,16
WOS:001064357500006,2023,-1,77,44,55
WOS:000942172500004,2023,22,77,62,51
WOS:000733820000033,2021,9,77,53,3
WOS:001621864200001,2024,1,52,4,77
WOS:001688393000003,2025,61,77,46,48
WOS:001281580600001,2026,51,52,71,32
WOS:000882370000001,2023,20,77,44,69
WOS:000873950300008,2022,-1,77,65,55
WOS:000724811700001,2021,59,38,63,66
WOS:001092377900001,2023,-1,52,71,40
WOS:000791584100001,2022,32,4,25,14
WOS:000731379200002,2021,99,52,70,42
WOS:001216531700001,2025,9,38,65,3
WOS:000890525600001,2022,68,23,20,37
WOS:000756230200001,2022,18,52,64,59
WOS:000623646800001,2021,14,52,71,40
WOS:001345249900001,2025,-1,52,23,71
WOS:001012608500007,2023,20,77,44,69
WOS:001034957500007,2023,-1,77,63,55
WOS:000856952900068,2022,22,77,62,32
WOS:001288247100001,2024,17,52,26,27
WOS:000639311100001,2021,-1,52,59,59
WOS:000598475200001,2021,99,52,70,73
WOS:000844501300001,2022,77,38,73,6
WOS:000680722800001,2021,27,52,45,70
WOS:001044251000001,2023,20,77,44,69
WOS:001480973800006,2025,49,77,73,55
WOS:001328294800001,2025,52,52,72,19
WOS:000843621500001,2022,35,52,66,13
WOS:001020333000001,2023,6,52,43,23
WOS:001514596200003,2025,24,77,74,52
WOS:000658893700008,2021,37,52,74,56
WOS:000552542700001,2021,97,52,74,19
WOS:001626426200006,2025,34,77,44,69
WOS:001183907300001,2024,-1,77,53,3
WOS:000559717900001,2021,9,77,65,3
WOS:001116265300010,2022,29,23,68,25
WOS:000711200500001,2021,33,52,48,16
WOS:001085582600001,2023,-1,77,65,32
WOS:000724882800001,2024,20,77,44,69
WOS:000611483200001,2022,99,52,70,22
WOS:000716431900004,2021,9,77,65,55
WOS:000591838900001,2020,-1,77,73,55
WOS:001597128500001,2026,-1,77,55,51
WOS:001546340900003,2025,25,77,58,12
WOS:000563685000001,2021,12,52,5,36
WOS:001521101300001,2025,49,77,73,55
WOS:000983607100001,2023,70,77,74,51
WOS:001257941700001,2024,42,77,67,79
WOS:001566678800001,2025,82,52,52,22
WOS:001228187700001,2024,15,77,63,66
WOS:001206916700001,2026,38,77,57,54
WOS:000623429700001,2022,56,38,61,71
WOS:000598440600001,2021,8,77,67,65
WOS:000569835900001,2022,38,77,57,54
WOS:000618432200001,2021,-1,77,78,65
WOS:000533704700001,2021,52,52,72,19
WOS:000540342300004,2020,-1,77,74,55
WOS:001009220000001,2023,78,52,64,28
WOS:000926455700001,2023,-1,52,71,39
WOS:001728110200001,2025,20,77,44,69
WOS:001019767900001,2022,98,77,64,65
WOS:000681362400001,2021,37,77,65,65
WOS:000606956500016,2020,-1,77,73,55
WOS:000934583000002,2023,-1,77,64,37
WOS:000921983100001,2023,40,52,19,40
WOS:000952177200001,2023,35,77,66,13
WOS:001202502400002,2023,8,77,53,3
WOS:001168115400021,2023,-1,77,65,55
WOS:000945432300001,2024,48,77,37,21
WOS:000688988100001,2021,49,77,73,2
WOS:000729799300007,2021,95,77,67,55
WOS:001442648500001,2026,51,77,74,51
WOS:001400927300001,2025,9,77,65,3
WOS:000506979700001,2020,46,52,71,38
WOS:001444214900001,2025,2,52,75,22
WOS:000799610100015,2022,28,78,7,76
WOS:001635793700001,2025,35,77,66,13
WOS:000955581400001,2023,0,23,22,45
WOS:001083464100006,2023,90,23,20,37
WOS:000887968200001,2024,53,77,60,51
WOS:000607506700049,2021,-1,38,6,58
WOS:001052903500001,2023,10,23,68,9
WOS:001647612300001,2025,-1,77,74,55
WOS:001533403400001,2025,9,77,65,3
WOS:001184304100001,2024,0,23,74,45
WOS:001109542400001,2025,4,77,3,17
WOS:000843562400001,2022,-1,77,65,55
WOS:001517910500001,2025,9,77,53,3
WOS:000880163300001,2023,9,77,65,3
WOS:000869183500001,2022,-1,77,55,75
WOS:000827200500001,2022,100,77,67,3
WOS:000817271500001,2023,76,77,67,55
WOS:000655331400001,2021,65,23,69,53
WOS:000920702000019,2022,98,77,61,1
WOS:000808750100008,2022,24,77,35,52
WOS:000617295700001,2021,-1,77,53,3
WOS:000568536600006,2020,76,77,67,55
WOS:001649285000003,2025,9,77,65,55
WOS:001217355200001,2025,9,77,53,3
WOS:000817566200001,2022,36,77,31,10
WOS:001088772800001,2023,86,52,19,24
WOS:000730916200001,2021,2,23,59,73
WOS:001034932100027,2022,70,77,67,32
WOS:000893084400001,2022,38,77,57,54
WOS:000593080300001,2020,-1,77,73,55
WOS:001336939900001,2025,38,77,57,54
WOS:001340775800001,2024,75,77,67,56
WOS:000679915300001,2021,97,77,77,51
WOS:000540320100009,2020,-1,77,1,56
WOS:001203763000001,2024,-1,38,20,37
WOS:001266829000001,2024,-1,52,72,62
WOS:001560195000001,2025,-1,77,67,32
WOS:001326452200001,2024,76,77,67,55
WOS:000877607800003,2022,98,77,69,1
WOS:000727728400001,2022,-1,77,73,55
WOS:000600174700007,2020,20,77,44,69
WOS:000591740300001,2021,16,38,65,58
WOS:000509043400001,2022,71,77,74,2
WOS:001577693000001,2025,63,52,54,20
WOS:001371134700001,2025,33,52,48,16
WOS:000748646200001,2022,92,38,59,73
WOS:000538104100040,2020,45,77,77,75
WOS:000671419500001,2022,56,52,74,46
WOS:000733210200001,2022,20,77,44,69
WOS:000627221800001,2021,8,77,77,65
WOS:000516043600001,2020,-1,77,67,55
WOS:000630345000023,2021,21,52,19,72
WOS:001563531300001,2025,-1,38,3,17
WOS:000890149400001,2024,37,38,77,33
WOS:000597582100001,2022,92,23,59,73
WOS:001413957200001,2025,14,77,71,51
WOS:001532493700001,2025,75,77,68,51
WOS:000711065600001,2022,38,77,57,54
WOS:000653528600001,2021,24,77,74,52
WOS:000625971300001,2021,1,38,4,43
WOS:000621920400075,2021,23,23,59,73
WOS:000566733300005,2020,0,23,12,5
WOS:000640496400010,2021,11,23,47,18
WOS:000588535900001,2021,84,52,47,26
WOS:001000057500002,2023,5,77,15,1
WOS:000639593300001,2021,72,77,3,2
WOS:000819293000001,2023,34,38,54,58
WOS:001445215900001,2025,-1,52,56,0
WOS:000933573200001,2022,78,52,38,19
WOS:001106323600001,2023,43,77,55,34
WOS:001621866300001,2024,-1,38,1,65
WOS:001335807700001,2024,27,52,45,70
WOS:001445969400001,2025,86,77,70,1
WOS:001423508400001,2025,42,38,1,21
WOS:001385934400009,2024,17,38,26,78
WOS:000558466900015,2020,-1,52,6,58
WOS:000525399500005,2020,78,52,75,22
WOS:000963482900001,2023,7,77,24,68
WOS:000702454600044,2021,63,52,40,49
