UT,Publication Year,Document Type,lda_topic,lda_probability
WOS:000556003800020,2020,Article,13,0.5794077801505183
WOS:000958974100019,2023,Article,8,0.24698870141597892
WOS:000953572100001,2023,Article,12,0.9246919182974609
WOS:000956427000001,2023,Article,4,0.6062976345114264
WOS:000848145600004,2022,Article,6,0.25660175157143783
WOS:000663549000024,2021,Article,16,0.49963508625912595
WOS:001318432600004,2024,Article,20,0.20795371986879016
WOS:000773751900002,2022,Article,5,0.344816661936073
WOS:000821192400007,2022,Article,11,0.41893318871313434
WOS:000925384000001,2023,Article,12,0.2840312497123681
WOS:000935004000001,2023,Article,25,0.5613001570887413
WOS:000585226600001,2020,Article,20,0.5110743155366151
WOS:001200096100001,2025,Article,13,0.38134485163587556
WOS:000612275500017,2021,Article,4,0.47789826062684043
WOS:001447604100001,2025,Article,30,0.41979390351264345
WOS:001346271800001,2025,Article,1,0.5413724070602982
WOS:001640568600001,2025,Article; Early Access,4,0.1748193790293383
WOS:000751293300001,2022,Article,30,0.348213971655408
WOS:001030177100001,2023,Article,4,0.4891301842872266
WOS:000918745200001,2023,Article,4,0.5172489676199225
WOS:000705908900001,2021,Article,20,0.240844087127018
WOS:001278460400004,2024,Article,19,0.3612165655531711
WOS:000619295400084,2021,Article,30,0.4238442960036767
WOS:000519085000006,2020,Article,20,0.42058702748785587
WOS:001201138500001,2024,Article,19,0.4904799977190262
WOS:000979712200006,2023,Article,17,0.21277781310132454
WOS:000570907400001,2021,Article,29,0.40475766587166917
WOS:001501844200001,2025,Article,28,0.5072865655836267
WOS:000838208700001,2022,Article,28,0.3523511902882686
WOS:000590501700004,2021,Article,30,0.36056548082819
WOS:000507666600029,2020,Article,4,0.5690978333859612
WOS:000602600000007,2021,Article,2,0.3318166875372846
WOS:001555072000001,2025,Article,10,0.34096592543895093
WOS:000740756000001,2023,Article,8,0.35215715230066624
WOS:000542465800001,2020,Article,2,0.4297449873285592
WOS:000520892700024,2020,Article,1,0.4680139449536488
WOS:001088442000001,2024,Article,25,0.3615529323284785
WOS:001651129900003,2025,Article,29,0.4371395112473298
WOS:000849764700001,2023,Article,17,0.43174363695150014
WOS:001194114200001,2024,Article,29,0.4106876926739087
WOS:000572340700015,2020,Article,30,0.27265391156461677
WOS:001497350900001,2025,Article; Early Access,4,0.6591945750641717
WOS:000730564300001,2021,Article,30,0.4098301850647245
WOS:000950037600001,2024,Article,2,0.611994669435294
WOS:000698640900013,2021,Article,27,0.3057191316753939
WOS:001634892200012,2025,Article,4,0.3519299029219549
WOS:001502893600001,2025,Article,13,0.3335058189220594
WOS:000916041300018,2023,Article,30,0.5397729326317068
WOS:000716102800001,2021,Article,2,0.2998684237581791
WOS:000543712100053,2020,Article,29,0.47148451659130247
WOS:000509850500001,2021,Article,24,0.623531771314431
WOS:001598702600001,2025,Article; Early Access,6,0.7441287822396822
WOS:001582538300004,2025,Article,4,0.32428999376225015
WOS:000790252900001,2022,Article,28,0.5121265506257878
WOS:000589695200006,2020,Article,4,0.4955834325551395
WOS:000787210200001,2023,Article,4,0.6831790268647687
WOS:001110823700001,2023,Article,28,0.5179518506990479
WOS:001483188000045,2025,Article,4,0.643679334042908
WOS:000533415100001,2020,Article,5,0.3553058093301596
WOS:000555684400002,2020,Article,10,0.17230012633404562
WOS:000978865600001,2023,Article,8,0.30371569070771626
WOS:001511528200001,2025,Article,12,0.37971119091268113
WOS:000768410900001,2022,Article,11,0.3292574362152472
WOS:001490467800001,2025,Article,8,0.5503360609902905
WOS:000784713500001,2022,Article,29,0.3119084957183517
WOS:001105144000001,2023,Article,13,0.2459118547156741
WOS:000733985600023,2021,Article,0,0.6174920431215364
WOS:000545357200002,2020,Article,16,0.26681477840835016
WOS:001015938000001,2023,Article,19,0.31140470072114457
WOS:000760764100001,2022,Article,12,0.3121695165718632
WOS:001498810800004,2025,Article,16,0.2965395341997585
WOS:000807308800001,2022,Article,24,0.5637817880384405
WOS:001101842600001,2024,Article,4,0.3080740317346608
WOS:000849553100001,2023,Article,1,0.50441875018768
WOS:000611216900010,2021,Article,24,0.31013935392155656
WOS:001502161500002,2025,Article,5,0.3609031334513873
WOS:001271434600002,2024,Article,16,0.4767783053627769
WOS:000556862800006,2020,Article,24,0.37753998012067713
WOS:000763385400001,2022,Article,5,0.4344332703979333
WOS:001002979400001,2023,Article,14,0.2914984767062225
WOS:000786590500001,2023,Article,25,0.38392497455060515
WOS:001204510100004,2024,Article,6,0.536064789879288
WOS:000560608400005,2020,Article,4,0.5504184695338334
WOS:001221046300001,2024,Article,4,0.41500264405321663
WOS:001127666800001,2024,Article,18,0.46889188754917766
WOS:000576064300001,2020,Article,28,0.20699454290098898
WOS:001073849600001,2023,Article,19,0.40062117673056735
WOS:000630949600001,2021,Article,11,0.3446370497270097
WOS:000508769800013,2020,Article,2,0.33912837375378596
WOS:000830739500001,2023,Article,25,0.32448690832482596
WOS:001442898400018,2025,Article,19,0.26984956511551944
WOS:000746367100001,2022,Article,29,0.24042182761283065
WOS:000871404000004,2020,Article,4,0.2925258999233757
WOS:001238016000001,2024,Article,6,0.45463698299324296
WOS:001020601900001,2023,Article,0,0.19565326563522983
WOS:000896732800001,2023,Article,17,0.3365609645511406
WOS:000528206800023,2020,Article,19,0.2910837780849329
WOS:000822076200001,2024,Article,4,0.43561859546102494
WOS:001087371600001,2024,Article,11,0.32479704660415404
WOS:000895911600001,2023,Article,9,0.46422843858361884
WOS:001566983000001,2025,Article,3,0.2989861868935794
WOS:001111270300001,2023,Article,25,0.5154265768744357
WOS:000551300300001,2020,Article,4,0.5898598836544455
WOS:001330277800001,2024,Article,5,0.3198182439625982
WOS:001253489400001,2024,Article,1,0.5382531368301295
WOS:000932140700001,2023,Article,2,0.43883649499989313
WOS:001481406600001,2025,Article,29,0.2972395299546038
WOS:001555450300001,2025,Article; Early Access,29,0.3439188702758279
WOS:000498315600010,2020,Article,19,0.34853517284931973
WOS:001446536300001,2025,Article,30,0.22070014605408214
WOS:000983836500009,2023,Article,2,0.8398328036688403
WOS:001488842000001,2025,Article,19,0.3951060787459814
WOS:001619871100001,2025,Article,8,0.48654644871521446
WOS:000962016400003,2023,Article,29,0.4324415500230932
WOS:000588681100001,2020,Article,4,0.4900092177859548
WOS:000816118800001,2022,Article,28,0.27060549542334483
WOS:000691630800001,2023,Article,4,0.37168185358226796
WOS:001412098600001,2025,Article,6,0.9085931625101875
WOS:001059146800001,2023,Article,20,0.36106666968872647
WOS:000684357300001,2022,Article,8,0.36497868640229414
WOS:000511557200001,2020,Article,8,0.3432488574874417
WOS:001570973300001,2025,Article; Early Access,8,0.4019532944858231
WOS:000759818700001,2022,Article,30,0.4788105065372205
WOS:001105414200001,2023,Article,1,0.6788544724830972
WOS:000807061500001,2023,Article,30,0.5313959147914168
WOS:000668052100001,2022,Article,8,0.325395218871911
WOS:001356853800001,2025,Article,2,0.4940667330234739
WOS:000878629700008,2022,Article,8,0.4778975210351018
WOS:000846679800002,2022,Article,4,0.6624222727563248
WOS:001511795700001,2025,Article,29,0.6117187491560466
WOS:001021115800001,2023,Article,16,0.4472741500628612
WOS:000871164200004,2023,Article,29,0.3839862377256815
WOS:000618463800001,2022,Article,26,0.3537964008353382
WOS:000889662100001,2022,Article,2,0.5279019683270555
WOS:001125100300001,2024,Article,25,0.4590436683682801
WOS:001364654000003,2024,Article,30,0.8602015016550156
WOS:000511348100001,2020,Article,1,0.2246023547599723
WOS:000779983700001,2022,Article,3,0.578916685479105
WOS:001582538300013,2025,Article,19,0.5911422043572899
WOS:000928735700001,2023,Article,29,0.39501662598991344
WOS:000651444800001,2022,Article,19,0.5020914106749776
WOS:001111235400001,2023,Article,21,0.6807061188318585
WOS:000928510500001,2023,Article,4,0.3360412199104537
WOS:001001438400015,2023,Article,13,0.3205305194668408
WOS:000587500300002,2020,Article,13,0.28441316726547805
WOS:000509986900001,2020,Article,2,0.6036019697526052
WOS:000778942700001,2022,Article; Early Access,29,0.4006654655759244
WOS:000694743000002,2021,Article,1,0.5114280638516446
WOS:001646952900001,2025,Article,25,0.2728252300589194
WOS:001173518200001,2024,Article,12,0.942711906536601
WOS:001117825900001,2023,Article,20,0.37526068873203183
WOS:001209543100001,2024,Article,8,0.6132468300736887
WOS:000830872900006,2022,Article,30,0.27380207393144984
WOS:000541815600001,2020,Article,1,0.42972515882986284
WOS:000742551600013,2022,Article,12,0.30090328930670057
WOS:000509845000001,2021,Article,11,0.379831254863957
WOS:000510965500019,2020,Article,29,0.5045213235081815
WOS:000557258100001,2022,Article,24,0.574831047205684
WOS:000595654900001,2020,Article,24,0.6536813213338277
WOS:001022643100001,2023,Article,4,0.3976312475370514
WOS:000515201200019,2020,Article,3,0.7095347887308708
WOS:000733641700001,2021,Article,31,0.2322302244139881
WOS:001461106700001,2025,Article,8,0.7431391818667544
WOS:000625757800012,2021,Article,1,0.3562174258284353
WOS:000640597200001,2021,Article,5,0.4434847161882683
WOS:001471358200001,2025,Article,29,0.24289943610421702
WOS:000831119400001,2023,Article,3,0.43481033173623385
WOS:001402559300006,2025,Article,19,0.7241504536311797
WOS:000720194200003,2022,Article,19,0.3904264188579311
WOS:000830872900009,2022,Article,4,0.7262156741259709
WOS:000804358100001,2024,Article,9,0.5302886960738022
WOS:000531853600007,2020,Article,28,0.4856811169829258
WOS:000719680200001,2022,Article,29,0.5756215847178306
WOS:000925052200042,2022,Article,30,0.5088929411823171
WOS:000612171800005,2020,Article,21,0.3871107577622963
WOS:001061761200001,2023,Article,29,0.3887607561947409
WOS:000551714500002,2020,Article,28,0.3527307192025638
WOS:000910243200001,2023,Article,1,0.29213446499508205
WOS:000864868900001,2024,Article,5,0.3969362887807324
WOS:001007402100001,2023,Article,30,0.3625216723253305
WOS:000799999000002,2022,Article,3,0.3302115424141728
WOS:000607506700035,2021,Article,4,0.34723908653759344
WOS:001265665400001,2024,Article,4,0.49746853539628116
WOS:001111984400001,2024,Article,2,0.2985140765634919
WOS:001130632200001,2024,Article,7,0.38886653061379356
WOS:001003681600001,2023,Article,29,0.3379918451347136
WOS:001522511500001,2025,Article,10,0.2613846527465467
WOS:000660076900036,2021,Article,29,0.25263207564753376
WOS:000878174500010,2022,Article,31,0.27407003755695564
WOS:001266850300001,2024,Article,1,0.4041639172050966
WOS:000855452900008,2022,Article,27,0.2890402466937081
WOS:001654980700001,2025,Article,5,0.2801926755514225
WOS:000820942800002,2022,Article,11,0.3613440111434909
WOS:000608485500009,2020,Article,1,0.6011301317646993
WOS:000791228600017,2022,Article,4,0.5674727250747942
WOS:001033490900001,2024,Article,21,0.7023870559183059
WOS:000579177600026,2020,Article,21,0.35132858110953524
WOS:000641024600001,2021,Article,5,0.4104789323936378
WOS:001268685600001,2024,Article; Early Access,18,0.37105670112948635
WOS:001200336300001,2024,Article,30,0.22837115215959977
WOS:000910853700007,2023,Article,28,0.4767740990916222
WOS:001518728700001,2025,Article,4,0.39524039780943593
WOS:001197962600001,2024,Article,3,0.3027521908844408
WOS:000896448000002,2023,Article,2,0.24218130833796916
WOS:000761259900002,2022,Article,2,0.43851412165811887
WOS:000786657200009,2022,Article,3,0.5322240662651653
WOS:000920648800028,2023,Article,2,0.868726875348354
WOS:000724352600001,2021,Article,11,0.2680003513950516
WOS:001477561700002,2025,Article,5,0.28220774452613673
WOS:000948404900001,2024,Article,8,0.3757565367631586
WOS:000905129800001,2023,Article,2,0.46438201211550906
WOS:000575220300001,2021,Article,8,0.5630314801961198
WOS:001551918100001,2025,Article,30,0.43273573006928834
WOS:000604814300001,2021,Article,30,0.46332830900535077
WOS:001399425300001,2023,Article,6,0.6521381861981451
WOS:000612484200006,2020,Article,4,0.3957363872736822
WOS:001457338500001,2025,Article,4,0.5804538732493221
WOS:000836138700001,2023,Article,9,0.8129113465350297
WOS:000923856900007,2022,Article,4,0.4415370899382035
WOS:000729864000006,2022,Article,8,0.5043041782814601
WOS:000903783100001,2022,Article,11,0.3182019886049285
WOS:001489556700013,2025,Article,8,0.42265818171463565
WOS:000501596400032,2020,Article,28,0.3310498203001125
WOS:001136097100001,2024,Article,1,0.4123016087088456
WOS:000514403200002,2020,Article,30,0.2209499478130884
WOS:000917162700001,2023,Article,11,0.37542414552198367
WOS:001220713200001,2024,Article,5,0.4095346541569552
WOS:001171640000007,2023,Article,17,0.22929284501546238
WOS:000711845400007,2021,Article,4,0.4724725395112611
WOS:001255200000001,2024,Article,25,0.2899232328235821
WOS:001206866600001,2024,Article,24,0.4348188256681026
WOS:001421421400001,2025,Article,8,0.2816177410650059
WOS:000712128100001,2022,Article,1,0.32168160330786555
WOS:000530297600001,2020,Article,2,0.3934555745312362
WOS:001348744800001,2024,Article,29,0.3985144843057178
WOS:000991953400001,2023,Article,2,0.4645894832553178
WOS:000793172800005,2022,Article,8,0.4566610993899004
WOS:000719170200001,2021,Article,25,0.7959030767202082
WOS:000782950900001,2022,Article,2,0.6963309534018823
WOS:001573508300001,2025,Article; Early Access,16,0.19805002327757257
WOS:000616251600023,2021,Article,11,0.5193231795608684
WOS:000532754600003,2020,Article,17,0.24913724157277983
WOS:000655406500001,2022,Article,30,0.6277640902809479
WOS:001284428000001,2024,Article,6,0.5629117646476341
WOS:001126227500001,2024,Article,29,0.3658331578950482
WOS:001591119700001,2025,Article,4,0.5672435693156208
WOS:001464197100001,2025,Article,13,0.22333471587509968
WOS:000649012700017,2021,Article,27,0.3592888418328823
WOS:001019824100001,2024,Article,13,0.3469414305043997
WOS:000649050200041,2021,Article,3,0.45260068838940676
WOS:001000885300005,2023,Article,17,0.3096839169518648
WOS:001305462200045,2024,Article,29,0.2947468772146137
WOS:000692930400001,2021,Article,29,0.34073692726398397
WOS:001300868100001,2025,Article,11,0.35668639769335425
WOS:001501738600001,2025,Article,16,0.9907738095238017
WOS:000979836100001,2023,Article,4,0.4381847168442697
WOS:000788366200001,2022,Article,11,0.28862674050097464
WOS:001329887000017,2024,Article,13,0.7619181738838317
WOS:001196028100001,2024,Article,28,0.3516562955247869
WOS:000583520300001,2021,Article,3,0.9939453124999933
WOS:001603380200001,2025,Article; Early Access,4,0.5765380270753553
WOS:000634994900001,2021,Article,21,0.480662769650162
WOS:001327647500001,2025,Article,29,0.3304850592502222
WOS:001074807500001,2023,Article,8,0.4958359645767018
WOS:000654537900001,2022,Article,13,0.22990788172891782
WOS:000620257300015,2021,Article,29,0.4798907115264569
WOS:000956707500001,2023,Article,6,0.6318454804178361
WOS:000640977600003,2020,Article,4,0.3486291413400451
WOS:000625757800074,2021,Article,7,0.2691291620209645
WOS:001045026100001,2024,Article,19,0.42872659759235726
WOS:000763398300001,2022,Article,2,0.4200693168186329
WOS:001183771400001,2024,Article,2,0.626254363727582
WOS:001216267800002,2024,Article,17,0.4595289555672703
WOS:000772582100001,2022,Article,6,0.381165547831539
WOS:001002476600001,2023,Article,18,0.45343831827224995
WOS:000755429400001,2022,Article,4,0.4574676395302055
WOS:000819681100017,2022,Article,6,0.5545083876201323
WOS:001356004700001,2024,Article,4,0.37142649328230426
WOS:001389472400001,2024,Article,29,0.41997100528393344
WOS:001455354100005,2025,Article,2,0.24799257776133354
WOS:001251392900001,2025,Article,18,0.2508128902986137
WOS:000896512900003,2023,Article,1,0.370936373461279
WOS:001259202100001,2024,Article,21,0.5163044905319059
WOS:000674040100001,2022,Article,4,0.5433253649731811
WOS:001032821700001,2024,Article,4,0.6932034052211065
WOS:000671461800009,2021,Article,1,0.7542278463256916
WOS:001290666800001,2025,Article,4,0.3218327452266901
WOS:000533546500001,2021,Article,1,0.5464426292056307
WOS:001180805900001,2024,Article,18,0.5791242633042631
WOS:000873895800003,2022,Article,30,0.5639948421932862
WOS:001199146400001,2024,Article,24,0.3217272934367343
WOS:000751714800001,2022,Article,2,0.2978794851857066
WOS:000860227200055,2022,Article,1,0.2252514329206116
WOS:001215157600001,2025,Article,24,0.7083958141503554
WOS:000646179400007,2021,Article,8,0.2814105180488141
WOS:000515201200020,2020,Article,16,0.4211532123525984
WOS:000577369000032,2020,Article,4,0.5967719753964659
WOS:000577603800005,2020,Article,30,0.4021929641579718
WOS:001431126700001,2025,Article; Early Access,7,0.36883815875106346
WOS:000562441200001,2022,Article,22,0.3371517452911318
WOS:000677276300001,2022,Article,24,0.36964804194947287
WOS:001016054400001,2023,Article,4,0.3452101588814761
WOS:001501622700001,2025,Article,20,0.4253689079304652
