topic,display_name,term,log_odds_P4_vs_P1,count_P1,count_P4
71,"Domestic, Domestic Violence, Dv, Witness Domestic",interest,2.2916080343628957,0,7
71,"Domestic, Domestic Violence, Dv, Witness Domestic",heat,2.2916080343628957,0,7
71,"Domestic, Domestic Violence, Dv, Witness Domestic",escape,2.2916080343628957,0,7
71,"Domestic, Domestic Violence, Dv, Witness Domestic",later,2.2916080343628957,0,7
71,"Domestic, Domestic Violence, Dv, Witness Domestic",segment,2.1481275399963256,0,6
71,"Domestic, Domestic Violence, Dv, Witness Domestic",collect,2.1481275399963256,0,6
71,"Domestic, Domestic Violence, Dv, Witness Domestic",region,2.1481275399963256,0,6
71,"Domestic, Domestic Violence, Dv, Witness Domestic",p-value,2.1481275399963256,0,6
71,"Domestic, Domestic Violence, Dv, Witness Domestic",event,2.1481275399963256,0,6
71,"Domestic, Domestic Violence, Dv, Witness Domestic",father,-2.762768417302129,15,1
71,"Domestic, Domestic Violence, Dv, Witness Domestic",ir,-2.8198754811028826,5,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",spv,-2.8198754811028826,5,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",arabia,-2.8198754811028826,5,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",welfare,-2.8198754811028826,5,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",synergy,-2.8198754811028826,5,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",metaphor,-2.8198754811028826,5,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",saudi,-2.987507266533126,6,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",outpatient,-2.987507266533126,6,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",synergistic,-2.987507266533126,6,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",airr,-3.1311861448719753,7,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",wdv,-3.1311861448719753,7,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",metoo,-3.1311861448719753,7,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",substantiate,-3.2569276568415253,8,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",ftp,-3.56094564553808,11,0
80,College students & campus prevention,digital,3.2886767665679217,0,20
80,College students & campus prevention,online,2.8680644574303393,0,13
80,College students & campus prevention,marsha-sf,2.51502621754881,0,9
80,College students & campus prevention,dda,2.51502621754881,0,9
80,College students & campus prevention,ara,2.51502621754881,0,9
80,College students & campus prevention,belief,2.4033909142640724,0,8
80,College students & campus prevention,response,2.4033909142640724,0,8
80,College students & campus prevention,animal,2.2778182708948433,0,7
80,College students & campus prevention,small,2.2778182708948433,0,7
80,College students & campus prevention,monitoring,2.2778182708948433,0,7
80,College students & campus prevention,motif,2.2778182708948433,0,7
80,College students & campus prevention,protective,2.2778182708948433,0,7
80,College students & campus prevention,cat,2.2778182708948433,0,7
80,College students & campus prevention,ada,2.2778182708948433,0,7
80,College students & campus prevention,intention,2.1343080944608985,0,6
80,College students & campus prevention,take,-2.8341416078983057,5,0
80,College students & campus prevention,co-occurrence,-2.8341416078983057,5,0
80,College students & campus prevention,punishment,-2.8341416078983057,5,0
80,College students & campus prevention,china,-2.8341416078983057,5,0
80,College students & campus prevention,psycho-emotional,-2.8341416078983057,5,0
80,College students & campus prevention,chilean,-2.8341416078983057,5,0
80,College students & campus prevention,respondent,-3.001827404521835,6,0
80,College students & campus prevention,severity,-3.1455603594351365,7,0
80,College students & campus prevention,spank,-3.2713560134791733,8,0
80,College students & campus prevention,teenage,-3.2713560134791733,8,0
80,College students & campus prevention,loss,-3.38321456000293,9,0
80,College students & campus prevention,later,-3.4839313308040065,10,0
80,College students & campus prevention,teenager,-3.5755368225924116,11,0
80,College students & campus prevention,disengagement,-3.7371481058856295,13,0
80,College students & campus prevention,moral,-3.7371481058856295,13,0
87,Psychosis & psychotic-like experiences,woman,3.25366988136874,0,13
87,Psychosis & psychotic-like experiences,prolactin,3.1761928443491305,0,12
87,Psychosis & psychotic-like experiences,spd,2.900209606586632,0,9
87,Psychosis & psychotic-like experiences,mind,2.900209606586632,0,9
87,Psychosis & psychotic-like experiences,tom,2.788469038406327,0,8
87,Psychosis & psychotic-like experiences,resilience,2.788469038406327,0,8
87,Psychosis & psychotic-like experiences,sz,2.788469038406327,0,8
87,Psychosis & psychotic-like experiences,filicide,2.788469038406327,0,8
87,Psychosis & psychotic-like experiences,update,2.662791227401846,0,7
87,Psychosis & psychotic-like experiences,mm,2.662791227401846,0,7
87,Psychosis & psychotic-like experiences,theory,2.662791227401846,0,7
87,Psychosis & psychotic-like experiences,causal,2.662791227401846,0,7
87,Psychosis & psychotic-like experiences,volatility,2.519175980457648,0,6
87,Psychosis & psychotic-like experiences,task,2.519175980457648,0,6
87,Psychosis & psychotic-like experiences,fedn,2.519175980457648,0,6
87,Psychosis & psychotic-like experiences,schizophrenic,-2.4494449445748394,5,0
87,Psychosis & psychotic-like experiences,cbt,-2.4494449445748394,5,0
87,Psychosis & psychotic-like experiences,insulin,-2.4494449445748394,5,0
87,Psychosis & psychotic-like experiences,expert,-2.61703898605458,6,0
87,Psychosis & psychotic-like experiences,qol,-2.76068007822271,7,0
87,Psychosis & psychotic-like experiences,es-scz,-2.76068007822271,7,0
87,Psychosis & psychotic-like experiences,adaptive,-2.76068007822271,7,0
87,Psychosis & psychotic-like experiences,delusion,-2.76068007822271,7,0
87,Psychosis & psychotic-like experiences,prs-scz,-2.76068007822271,7,0
87,Psychosis & psychotic-like experiences,delusional,-2.8863837617304178,8,0
87,Psychosis & psychotic-like experiences,twin,-2.9981502297364644,9,0
87,Psychosis & psychotic-like experiences,mood,-3.0987748138477764,10,0
87,Psychosis & psychotic-like experiences,salience,-3.423715641258985,14,0
87,Psychosis & psychotic-like experiences,double,-3.423715641258985,14,0
87,Psychosis & psychotic-like experiences,parricide,-3.6133965376170485,17,0
97,"Cop Strategy, Cop Style, Style, Religious",street,2.9873493922709002,0,15
97,"Cop Strategy, Cop Style, Style, Religious",trait,2.848425508982608,0,13
97,"Cop Strategy, Cop Style, Style, Religious",moral,2.771077919716425,0,12
97,"Cop Strategy, Cop Style, Style, Religious",parental,2.6873099120090416,0,11
97,"Cop Strategy, Cop Style, Style, Religious",personality,2.6873099120090416,0,11
97,"Cop Strategy, Cop Style, Style, Religious",injury,2.6873099120090416,0,11
97,"Cop Strategy, Cop Style, Style, Religious",shame,2.6873099120090416,0,11
97,"Cop Strategy, Cop Style, Style, Religious",medication,2.595951884281325,0,10
97,"Cop Strategy, Cop Style, Style, Religious",prophylactic,2.595951884281325,0,10
97,"Cop Strategy, Cop Style, Style, Religious",unpredictability,2.595951884281325,0,10
97,"Cop Strategy, Cop Style, Style, Religious",aggression,2.4954823253334455,0,9
97,"Cop Strategy, Cop Style, Style, Religious",conspiracy,2.4954823253334455,0,9
97,"Cop Strategy, Cop Style, Style, Religious",impulsivity,2.4954823253334455,0,9
97,"Cop Strategy, Cop Style, Style, Religious",mindfulness,2.4954823253334455,0,9
97,"Cop Strategy, Cop Style, Style, Religious",mechanisms,2.4954823253334455,0,9
97,"Cop Strategy, Cop Style, Style, Religious",characteristic,-2.8533486081103545,5,0
97,"Cop Strategy, Cop Style, Style, Religious",social-ecological,-2.8533486081103545,5,0
97,"Cop Strategy, Cop Style, Style, Religious",efficacy,-2.8533486081103545,5,0
97,"Cop Strategy, Cop Style, Style, Religious",elderly,-2.8533486081103545,5,0
97,"Cop Strategy, Cop Style, Style, Religious",authenticity,-3.0210094889086436,6,0
97,"Cop Strategy, Cop Style, Style, Religious",maternal,-3.0210094889086436,6,0
97,"Cop Strategy, Cop Style, Style, Religious",even,-3.164717497109561,7,0
97,"Cop Strategy, Cop Style, Style, Religious",prostate,-3.164717497109561,7,0
97,"Cop Strategy, Cop Style, Style, Religious",nrc,-3.164717497109561,7,0
97,"Cop Strategy, Cop Style, Style, Religious",class,-3.164717497109561,7,0
97,"Cop Strategy, Cop Style, Style, Religious",hippocampal,-3.164717497109561,7,0
97,"Cop Strategy, Cop Style, Style, Religious",whole,-3.164717497109561,7,0
97,"Cop Strategy, Cop Style, Style, Religious",morning,-3.164717497109561,7,0
97,"Cop Strategy, Cop Style, Style, Religious",ptg,-3.290488173496591,8,0
97,"Cop Strategy, Cop Style, Style, Religious",cancer,-3.503013442442919,10,0
